Supplier Key: 1, Name: Supplier#000000001, Nation: PERU, Balance: 5755.940000
Supplier Key: 6300, Name: Supplier#000006300, Nation: ALGERIA, Balance: 916.590000
Supplier Key: 6301, Name: Supplier#000006301, Nation: INDONESIA, Balance: 3112.690000
Supplier Key: 6302, Name: Supplier#000006302, Nation: JAPAN, Balance: 7956.360000
Supplier Key: 6303, Name: Supplier#000006303, Nation: VIETNAM, Balance: 4598.950000
Supplier Key: 6304, Name: Supplier#000006304, Nation: ALGERIA, Balance: 6567.800000
Supplier Key: 6305, Name: Supplier#000006305, Nation: JORDAN, Balance: 8996.950000
Supplier Key: 6306, Name: Supplier#000006306, Nation: RUSSIA, Balance: 3795.190000
Supplier Key: 6307, Name: Supplier#000006307, Nation: IRAN, Balance: 5735.760000
Supplier Key: 6308, Name: Supplier#000006308, Nation: BRAZIL, Balance: 5863.400000
Supplier Key: 6309, Name: Supplier#000006309, Nation: CHINA, Balance: 6188.230000
Supplier Key: 6310, Name: Supplier#000006310, Nation: JAPAN, Balance: 9539.740000
Supplier Key: 6311, Name: Supplier#000006311, Nation: RUSSIA, Balance: 7408.570000
Supplier Key: 6312, Name: Supplier#000006312, Nation: BRAZIL, Balance: 4846.910000
Supplier Key: 6313, Name: Supplier#000006313, Nation: JAPAN, Balance: 5024.550000
Supplier Key: 6314, Name: Supplier#000006314, Nation: ALGERIA, Balance: 9655.870000
Supplier Key: 6315, Name: Supplier#000006315, Nation: RUSSIA, Balance: 1324.330000
Supplier Key: 6316, Name: Supplier#000006316, Nation: JORDAN, Balance: 2924.310000
Supplier Key: 6317, Name: Supplier#000006317, Nation: GERMANY, Balance: 9924.690000
Supplier Key: 6318, Name: Supplier#000006318, Nation: ROMANIA, Balance: 9295.560000
Supplier Key: 6319, Name: Supplier#000006319, Nation: INDONESIA, Balance: 6475.090000
Supplier Key: 6320, Name: Supplier#000006320, Nation: RUSSIA, Balance: 1853.100000
Supplier Key: 6321, Name: Supplier#000006321, Nation: ALGERIA, Balance: 1985.390000
Supplier Key: 6322, Name: Supplier#000006322, Nation: ETHIOPIA, Balance: 3368.590000
Supplier Key: 6323, Name: Supplier#000006323, Nation: INDIA, Balance: 7839.190000
Supplier Key: 6324, Name: Supplier#000006324, Nation: MOZAMBIQUE, Balance: 4379.960000
Supplier Key: 6325, Name: Supplier#000006325, Nation: IRAQ, Balance: -90.030000
Supplier Key: 6326, Name: Supplier#000006326, Nation: SAUDI ARABIA, Balance: 2846.030000
Supplier Key: 6327, Name: Supplier#000006327, Nation: INDONESIA, Balance: 3165.340000
Supplier Key: 6328, Name: Supplier#000006328, Nation: ROMANIA, Balance: 1827.470000
Supplier Key: 6329, Name: Supplier#000006329, Nation: JAPAN, Balance: 259.160000
Supplier Key: 6330, Name: Supplier#000006330, Nation: RUSSIA, Balance: 8655.990000
Supplier Key: 6331, Name: Supplier#000006331, Nation: IRAQ, Balance: 4252.840000
Supplier Key: 6332, Name: Supplier#000006332, Nation: ROMANIA, Balance: 8413.760000
Supplier Key: 6333, Name: Supplier#000006333, Nation: IRAN, Balance: 3143.350000
Supplier Key: 6334, Name: Supplier#000006334, Nation: INDIA, Balance: 6191.870000
Supplier Key: 6335, Name: Supplier#000006335, Nation: UNITED KINGDOM, Balance: 4715.600000
Supplier Key: 6336, Name: Supplier#000006336, Nation: ARGENTINA, Balance: 9024.110000
Supplier Key: 6337, Name: Supplier#000006337, Nation: IRAN, Balance: 9343.350000
Supplier Key: 6338, Name: Supplier#000006338, Nation: ETHIOPIA, Balance: 6781.200000
Supplier Key: 6339, Name: Supplier#000006339, Nation: RUSSIA, Balance: 9625.150000
Supplier Key: 6340, Name: Supplier#000006340, Nation: FRANCE, Balance: 1925.830000
Supplier Key: 6341, Name: Supplier#000006341, Nation: CHINA, Balance: 3423.890000
Supplier Key: 6342, Name: Supplier#000006342, Nation: SAUDI ARABIA, Balance: 2273.100000
Supplier Key: 6343, Name: Supplier#000006343, Nation: EGYPT, Balance: 9998.200000
Supplier Key: 6344, Name: Supplier#000006344, Nation: GERMANY, Balance: 1810.370000
Supplier Key: 6345, Name: Supplier#000006345, Nation: FRANCE, Balance: 9847.570000
Supplier Key: 6346, Name: Supplier#000006346, Nation: CANADA, Balance: 140.040000
Supplier Key: 6347, Name: Supplier#000006347, Nation: JORDAN, Balance: 8514.860000
Supplier Key: 6348, Name: Supplier#000006348, Nation: VIETNAM, Balance: 8339.220000
Supplier Key: 6349, Name: Supplier#000006349, Nation: PERU, Balance: 4360.680000
Supplier Key: 6350, Name: Supplier#000006350, Nation: RUSSIA, Balance: 5921.300000
Supplier Key: 6351, Name: Supplier#000006351, Nation: GERMANY, Balance: 269.540000
Supplier Key: 6352, Name: Supplier#000006352, Nation: UNITED KINGDOM, Balance: 7061.710000
Supplier Key: 6353, Name: Supplier#000006353, Nation: UNITED KINGDOM, Balance: 5255.870000
Supplier Key: 6354, Name: Supplier#000006354, Nation: BRAZIL, Balance: 3498.740000
Supplier Key: 6355, Name: Supplier#000006355, Nation: ROMANIA, Balance: 6300.970000
Supplier Key: 6356, Name: Supplier#000006356, Nation: ARGENTINA, Balance: 1499.780000
Supplier Key: 6357, Name: Supplier#000006357, Nation: CHINA, Balance: 3676.550000
Supplier Key: 6358, Name: Supplier#000006358, Nation: MOROCCO, Balance: 2752.440000
Supplier Key: 6359, Name: Supplier#000006359, Nation: VIETNAM, Balance: 3231.730000
Supplier Key: 6360, Name: Supplier#000006360, Nation: MOROCCO, Balance: 6587.120000
Supplier Key: 6361, Name: Supplier#000006361, Nation: FRANCE, Balance: 3824.060000
Supplier Key: 6362, Name: Supplier#000006362, Nation: KENYA, Balance: 6883.380000
Supplier Key: 6363, Name: Supplier#000006363, Nation: ALGERIA, Balance: 81.940000
Supplier Key: 6364, Name: Supplier#000006364, Nation: KENYA, Balance: 164.980000
Supplier Key: 6365, Name: Supplier#000006365, Nation: ARGENTINA, Balance: 9770.020000
Supplier Key: 6366, Name: Supplier#000006366, Nation: INDONESIA, Balance: 5773.430000
Supplier Key: 6367, Name: Supplier#000006367, Nation: BRAZIL, Balance: 1004.330000
Supplier Key: 6368, Name: Supplier#000006368, Nation: KENYA, Balance: 3682.380000
Supplier Key: 6369, Name: Supplier#000006369, Nation: PERU, Balance: 1760.120000
Supplier Key: 6370, Name: Supplier#000006370, Nation: CANADA, Balance: 1331.270000
Supplier Key: 6371, Name: Supplier#000006371, Nation: UNITED KINGDOM, Balance: 9646.850000
Supplier Key: 6372, Name: Supplier#000006372, Nation: BRAZIL, Balance: 3680.900000
Supplier Key: 6373, Name: Supplier#000006373, Nation: GERMANY, Balance: 9871.220000
Supplier Key: 6374, Name: Supplier#000006374, Nation: VIETNAM, Balance: 1670.450000
Supplier Key: 6375, Name: Supplier#000006375, Nation: BRAZIL, Balance: 1226.770000
Supplier Key: 6376, Name: Supplier#000006376, Nation: UNITED KINGDOM, Balance: 2260.920000
Supplier Key: 6377, Name: Supplier#000006377, Nation: MOROCCO, Balance: 3198.210000
Supplier Key: 6378, Name: Supplier#000006378, Nation: SAUDI ARABIA, Balance: 4336.350000
Supplier Key: 6379, Name: Supplier#000006379, Nation: SAUDI ARABIA, Balance: 4090.270000
Supplier Key: 6380, Name: Supplier#000006380, Nation: MOZAMBIQUE, Balance: 4172.270000
Supplier Key: 6381, Name: Supplier#000006381, Nation: SAUDI ARABIA, Balance: 7281.230000
Supplier Key: 6382, Name: Supplier#000006382, Nation: MOROCCO, Balance: 9613.100000
Supplier Key: 6383, Name: Supplier#000006383, Nation: INDIA, Balance: 8478.070000
Supplier Key: 6384, Name: Supplier#000006384, Nation: SAUDI ARABIA, Balance: 6026.710000
Supplier Key: 6385, Name: Supplier#000006385, Nation: PERU, Balance: 962.200000
Supplier Key: 6386, Name: Supplier#000006386, Nation: ETHIOPIA, Balance: -296.460000
Supplier Key: 6387, Name: Supplier#000006387, Nation: MOROCCO, Balance: 9368.230000
Supplier Key: 6388, Name: Supplier#000006388, Nation: INDIA, Balance: 6961.780000
Supplier Key: 6389, Name: Supplier#000006389, Nation: ALGERIA, Balance: 8657.960000
Supplier Key: 6390, Name: Supplier#000006390, Nation: JORDAN, Balance: 4447.530000
Supplier Key: 6391, Name: Supplier#000006391, Nation: JAPAN, Balance: 2604.560000
Supplier Key: 6392, Name: Supplier#000006392, Nation: GERMANY, Balance: 3756.460000
Supplier Key: 6393, Name: Supplier#000006393, Nation: ARGENTINA, Balance: 3733.560000
Supplier Key: 6394, Name: Supplier#000006394, Nation: SAUDI ARABIA, Balance: 3881.450000
Supplier Key: 6395, Name: Supplier#000006395, Nation: JAPAN, Balance: 3546.380000
Supplier Key: 6396, Name: Supplier#000006396, Nation: IRAQ, Balance: 3955.170000
Supplier Key: 6397, Name: Supplier#000006397, Nation: VIETNAM, Balance: -518.450000
Supplier Key: 6398, Name: Supplier#000006398, Nation: GERMANY, Balance: 7287.200000
Supplier Key: 6399, Name: Supplier#000006399, Nation: IRAQ, Balance: -37.560000
Supplier Key: 6400, Name: Supplier#000006400, Nation: IRAN, Balance: 4683.830000
Supplier Key: 6401, Name: Supplier#000006401, Nation: ARGENTINA, Balance: 3198.840000
Supplier Key: 6402, Name: Supplier#000006402, Nation: VIETNAM, Balance: 3938.520000
Supplier Key: 6403, Name: Supplier#000006403, Nation: IRAQ, Balance: 5648.810000
Supplier Key: 6404, Name: Supplier#000006404, Nation: IRAN, Balance: 7545.290000
Supplier Key: 6405, Name: Supplier#000006405, Nation: ARGENTINA, Balance: 3772.740000
Supplier Key: 6406, Name: Supplier#000006406, Nation: FRANCE, Balance: 2472.150000
Supplier Key: 6407, Name: Supplier#000006407, Nation: IRAQ, Balance: 356.940000
Supplier Key: 6408, Name: Supplier#000006408, Nation: INDONESIA, Balance: 2051.050000
Supplier Key: 6409, Name: Supplier#000006409, Nation: IRAQ, Balance: 6985.930000
Supplier Key: 6410, Name: Supplier#000006410, Nation: RUSSIA, Balance: 7524.220000
Supplier Key: 6411, Name: Supplier#000006411, Nation: ETHIOPIA, Balance: 1662.970000
Supplier Key: 6412, Name: Supplier#000006412, Nation: ALGERIA, Balance: 7488.100000
Supplier Key: 6413, Name: Supplier#000006413, Nation: INDIA, Balance: -526.450000
Supplier Key: 6414, Name: Supplier#000006414, Nation: ROMANIA, Balance: 4934.880000
Supplier Key: 6415, Name: Supplier#000006415, Nation: ETHIOPIA, Balance: 9474.660000
Supplier Key: 6416, Name: Supplier#000006416, Nation: INDONESIA, Balance: 2736.530000
Supplier Key: 6417, Name: Supplier#000006417, Nation: ALGERIA, Balance: -246.130000
Supplier Key: 6418, Name: Supplier#000006418, Nation: IRAQ, Balance: 8159.870000
Supplier Key: 6419, Name: Supplier#000006419, Nation: KENYA, Balance: 4063.690000
Supplier Key: 6420, Name: Supplier#000006420, Nation: UNITED STATES, Balance: 8401.600000
Supplier Key: 6421, Name: Supplier#000006421, Nation: EGYPT, Balance: 7789.120000
Supplier Key: 6422, Name: Supplier#000006422, Nation: UNITED KINGDOM, Balance: 9847.190000
Supplier Key: 6423, Name: Supplier#000006423, Nation: IRAQ, Balance: 4726.240000
Supplier Key: 6424, Name: Supplier#000006424, Nation: FRANCE, Balance: 850.570000
Supplier Key: 6425, Name: Supplier#000006425, Nation: UNITED STATES, Balance: 4466.030000
Supplier Key: 6426, Name: Supplier#000006426, Nation: INDIA, Balance: 5532.410000
Supplier Key: 6427, Name: Supplier#000006427, Nation: ROMANIA, Balance: 9309.800000
Supplier Key: 6428, Name: Supplier#000006428, Nation: IRAN, Balance: 3807.790000
Supplier Key: 6429, Name: Supplier#000006429, Nation: CHINA, Balance: 8481.230000
Supplier Key: 6430, Name: Supplier#000006430, Nation: VIETNAM, Balance: 4152.890000
Supplier Key: 6431, Name: Supplier#000006431, Nation: UNITED STATES, Balance: 621.900000
Supplier Key: 6432, Name: Supplier#000006432, Nation: IRAQ, Balance: 191.130000
Supplier Key: 6433, Name: Supplier#000006433, Nation: BRAZIL, Balance: 9328.740000
Supplier Key: 6434, Name: Supplier#000006434, Nation: MOZAMBIQUE, Balance: 3246.060000
Supplier Key: 6435, Name: Supplier#000006435, Nation: CANADA, Balance: 5510.680000
Supplier Key: 6436, Name: Supplier#000006436, Nation: INDONESIA, Balance: 7006.850000
Supplier Key: 6437, Name: Supplier#000006437, Nation: UNITED KINGDOM, Balance: 7189.130000
Supplier Key: 6438, Name: Supplier#000006438, Nation: CHINA, Balance: 1688.920000
Supplier Key: 6439, Name: Supplier#000006439, Nation: GERMANY, Balance: 3580.490000
Supplier Key: 6440, Name: Supplier#000006440, Nation: INDIA, Balance: 5333.660000
Supplier Key: 6441, Name: Supplier#000006441, Nation: KENYA, Balance: 1821.610000
Supplier Key: 6442, Name: Supplier#000006442, Nation: BRAZIL, Balance: 821.120000
Supplier Key: 6443, Name: Supplier#000006443, Nation: ROMANIA, Balance: 4425.010000
Supplier Key: 6444, Name: Supplier#000006444, Nation: PERU, Balance: 9212.040000
Supplier Key: 6445, Name: Supplier#000006445, Nation: INDIA, Balance: -155.180000
Supplier Key: 6446, Name: Supplier#000006446, Nation: EGYPT, Balance: 7817.890000
Supplier Key: 6447, Name: Supplier#000006447, Nation: UNITED STATES, Balance: 9256.660000
Supplier Key: 6448, Name: Supplier#000006448, Nation: MOZAMBIQUE, Balance: 1717.410000
Supplier Key: 6449, Name: Supplier#000006449, Nation: ETHIOPIA, Balance: 9441.300000
Supplier Key: 6450, Name: Supplier#000006450, Nation: SAUDI ARABIA, Balance: 3088.510000
Supplier Key: 6451, Name: Supplier#000006451, Nation: JAPAN, Balance: 8621.510000
Supplier Key: 6452, Name: Supplier#000006452, Nation: EGYPT, Balance: 7821.520000
Supplier Key: 6453, Name: Supplier#000006453, Nation: SAUDI ARABIA, Balance: 4326.800000
Supplier Key: 6454, Name: Supplier#000006454, Nation: MOROCCO, Balance: 8520.510000
Supplier Key: 6455, Name: Supplier#000006455, Nation: EGYPT, Balance: 4221.060000
Supplier Key: 6456, Name: Supplier#000006456, Nation: RUSSIA, Balance: 2399.180000
Supplier Key: 6457, Name: Supplier#000006457, Nation: CHINA, Balance: 5970.950000
Supplier Key: 6458, Name: Supplier#000006458, Nation: ALGERIA, Balance: 9722.330000
Supplier Key: 6459, Name: Supplier#000006459, Nation: UNITED KINGDOM, Balance: 7347.700000
Supplier Key: 6460, Name: Supplier#000006460, Nation: MOROCCO, Balance: 4764.320000
Supplier Key: 6461, Name: Supplier#000006461, Nation: ALGERIA, Balance: 2987.860000
Supplier Key: 6462, Name: Supplier#000006462, Nation: UNITED KINGDOM, Balance: -97.180000
Supplier Key: 6463, Name: Supplier#000006463, Nation: CANADA, Balance: 3619.360000
Supplier Key: 6464, Name: Supplier#000006464, Nation: KENYA, Balance: 9600.630000
Supplier Key: 6465, Name: Supplier#000006465, Nation: UNITED KINGDOM, Balance: 7814.080000
Supplier Key: 6466, Name: Supplier#000006466, Nation: KENYA, Balance: 264.290000
Supplier Key: 6467, Name: Supplier#000006467, Nation: RUSSIA, Balance: 6808.810000
Supplier Key: 6468, Name: Supplier#000006468, Nation: RUSSIA, Balance: 723.940000
Supplier Key: 6469, Name: Supplier#000006469, Nation: UNITED KINGDOM, Balance: -843.010000
Supplier Key: 6470, Name: Supplier#000006470, Nation: GERMANY, Balance: 8509.910000
Supplier Key: 6471, Name: Supplier#000006471, Nation: INDONESIA, Balance: 2063.880000
Supplier Key: 6472, Name: Supplier#000006472, Nation: RUSSIA, Balance: 2598.920000
Supplier Key: 6473, Name: Supplier#000006473, Nation: RUSSIA, Balance: 8053.250000
Supplier Key: 6474, Name: Supplier#000006474, Nation: EGYPT, Balance: 5045.070000
Supplier Key: 6475, Name: Supplier#000006475, Nation: INDIA, Balance: 2523.280000
Supplier Key: 6476, Name: Supplier#000006476, Nation: ETHIOPIA, Balance: 1782.840000
Supplier Key: 6477, Name: Supplier#000006477, Nation: BRAZIL, Balance: 9081.370000
Supplier Key: 6478, Name: Supplier#000006478, Nation: CANADA, Balance: 3716.520000
Supplier Key: 6479, Name: Supplier#000006479, Nation: JAPAN, Balance: 3591.450000
Supplier Key: 6480, Name: Supplier#000006480, Nation: INDIA, Balance: 2447.760000
Supplier Key: 6481, Name: Supplier#000006481, Nation: MOROCCO, Balance: 8504.710000
Supplier Key: 6482, Name: Supplier#000006482, Nation: JAPAN, Balance: 2640.110000
Supplier Key: 6483, Name: Supplier#000006483, Nation: JAPAN, Balance: 7311.790000
Supplier Key: 6484, Name: Supplier#000006484, Nation: BRAZIL, Balance: 6294.940000
Supplier Key: 6485, Name: Supplier#000006485, Nation: IRAN, Balance: -892.360000
Supplier Key: 6486, Name: Supplier#000006486, Nation: JAPAN, Balance: 3981.290000
Supplier Key: 6487, Name: Supplier#000006487, Nation: JAPAN, Balance: 9460.360000
Supplier Key: 6488, Name: Supplier#000006488, Nation: ETHIOPIA, Balance: 4335.880000
Supplier Key: 6489, Name: Supplier#000006489, Nation: VIETNAM, Balance: 7136.840000
Supplier Key: 6490, Name: Supplier#000006490, Nation: GERMANY, Balance: 2868.130000
Supplier Key: 6491, Name: Supplier#000006491, Nation: MOROCCO, Balance: 706.630000
Supplier Key: 6492, Name: Supplier#000006492, Nation: CANADA, Balance: 5296.290000
Supplier Key: 6493, Name: Supplier#000006493, Nation: CANADA, Balance: 764.570000
Supplier Key: 6494, Name: Supplier#000006494, Nation: GERMANY, Balance: 38.000000
Supplier Key: 6495, Name: Supplier#000006495, Nation: UNITED STATES, Balance: 9576.640000
Supplier Key: 6496, Name: Supplier#000006496, Nation: ARGENTINA, Balance: 618.000000
Supplier Key: 6497, Name: Supplier#000006497, Nation: SAUDI ARABIA, Balance: 585.260000
Supplier Key: 6498, Name: Supplier#000006498, Nation: FRANCE, Balance: 326.680000
Supplier Key: 6499, Name: Supplier#000006499, Nation: CHINA, Balance: -575.750000
Supplier Key: 6500, Name: Supplier#000006500, Nation: UNITED KINGDOM, Balance: 1350.660000
Supplier Key: 6501, Name: Supplier#000006501, Nation: UNITED STATES, Balance: 5536.050000
Supplier Key: 6502, Name: Supplier#000006502, Nation: PERU, Balance: 4367.710000
Supplier Key: 6503, Name: Supplier#000006503, Nation: BRAZIL, Balance: 3148.870000
Supplier Key: 6504, Name: Supplier#000006504, Nation: INDONESIA, Balance: 5.480000
Supplier Key: 6505, Name: Supplier#000006505, Nation: SAUDI ARABIA, Balance: 2052.050000
Supplier Key: 6506, Name: Supplier#000006506, Nation: UNITED STATES, Balance: 1788.900000
Supplier Key: 6507, Name: Supplier#000006507, Nation: RUSSIA, Balance: 1077.700000
Supplier Key: 6508, Name: Supplier#000006508, Nation: BRAZIL, Balance: 4865.950000
Supplier Key: 6509, Name: Supplier#000006509, Nation: INDONESIA, Balance: 6103.180000
Supplier Key: 6510, Name: Supplier#000006510, Nation: EGYPT, Balance: -783.510000
Supplier Key: 6511, Name: Supplier#000006511, Nation: INDIA, Balance: 7520.190000
Supplier Key: 6512, Name: Supplier#000006512, Nation: IRAQ, Balance: -192.700000
Supplier Key: 6513, Name: Supplier#000006513, Nation: RUSSIA, Balance: 4238.830000
Supplier Key: 6514, Name: Supplier#000006514, Nation: JAPAN, Balance: 4079.010000
Supplier Key: 6515, Name: Supplier#000006515, Nation: ROMANIA, Balance: 1831.990000
Supplier Key: 6516, Name: Supplier#000006516, Nation: VIETNAM, Balance: -864.500000
Supplier Key: 6517, Name: Supplier#000006517, Nation: FRANCE, Balance: -749.470000
Supplier Key: 6518, Name: Supplier#000006518, Nation: BRAZIL, Balance: 7627.300000
Supplier Key: 6519, Name: Supplier#000006519, Nation: ROMANIA, Balance: 7096.750000
Supplier Key: 6520, Name: Supplier#000006520, Nation: VIETNAM, Balance: 199.370000
Supplier Key: 6521, Name: Supplier#000006521, Nation: CANADA, Balance: 4744.950000
Supplier Key: 6522, Name: Supplier#000006522, Nation: ROMANIA, Balance: 7388.010000
Supplier Key: 6523, Name: Supplier#000006523, Nation: IRAQ, Balance: 299.570000
